,Date,Content,Retweet-count,Like-count,Reply-count,pos,neu,neg,compound,polarity_category
13275,2019-05-21 06:09:44+00:00,#Survey #ExitPoll2019 #BJP #rendraModi #EVMHacng #PrabMukherjee #Contest #Bollywood #RT #RahulGandhi,2,2,0,0.0,1.0,0.0,0.0,neutral
13274,2019-05-21 05:52:33+00:00,Thats indias future RahulGandhi #RahulGandhi #RajivGandhi #RemberingRajivGandhi #RemberingRajiv #remberWhen,0,0,0,0.0,1.0,0.0,0.0,neutral
13273,2019-05-21 05:50:39+00:00,# # #RajivGandhiCr #Gandhi,0,2,0,0.0,1.0,0.0,0.0,neutral
13272,2019-05-21 05:40:46+00:00,If #BJP win it will 1st ti in hisry #congress will out of power for 2 terms #RahulGandhi ta #Responsibility and resign #ExitPolls,0,0,1,0.14,0.772,0.088,0.34,positive
13271,2019-05-21 05:35:59+00:00,#RahulShagunwsindia,0,2,0,0.0,1.0,0.0,0.0,neutral
13270,2019-05-21 05:21:32+00:00,Special thanks #Rahul Gandhi in advance for electing #modi again as a #pmWitut u its impossible rahul sir,0,0,0,0.259,0.741,0.0,0.6808,positive
13269,2019-05-21 05:10:44+00:00,#RahulGandhi 23,1,2,2,0.0,1.0,0.0,0.0,neutral
13268,2019-05-21 05:06:50+00:00,#pappu hatao desh bachao #indiantiolcongress #RahulGandhi INCIndia,0,0,0,0.0,1.0,0.0,0.0,neutral
13267,2019-05-21 04:42:58+00:00,#pringandhi #RahulGandhi #swra #Arvindjriwal # #ZeeMahaExitPoll #Amitshah,0,0,0,0.0,1.0,0.0,0.0,neutral
13266,2019-05-21 04:38:50+00:00,#AajTak # #RahulGandhi #AAP #aajtak,0,0,0,0.0,1.0,0.0,0.0,neutral
13265,2019-05-21 04:23:15+00:00,Rafale RaFailed Cwdar Cr baad RaGas Production VM Bewafa soting suru 23 gi relea#Raga #Pappu #ModiAaGa #EVMHacng #MainBhiCwdar #RepublicTV #RepublicBharatRahulGandhi NaNarendra Modi RepublicBharat INCIndia BJP4India,0,0,0,0.0,1.0,0.0,0.0,neutral
13264,2019-05-21 04:22:15+00:00,PM PM #MoForwIndia #PM #hru #jinh #Gandhi #thuramGod #Congress #SadhviPrag #live #AajtaxixitPoll #LokSabhaElections2019 #Viveberoi,0,1,0,0.0,1.0,0.0,0.0,neutral
13263,2019-05-21 04:12:17+00:00,72 15 #RahulGandhi #pringandhi #wIndia with MODI 20RaghuCharan #ModiAgain,2,2,0,0.0,1.0,0.0,0.0,neutral
13262,2019-05-21 02:34:56+00:00,#bjp #rahulgandhi BJP talks about removing corruption from the countrnd on other side appears influence dia or Exit Poll resultsIsnt this a nd of corruption,0,0,0,0.0,1.0,0.0,0.0,neutral
13261,2019-05-21 02:11:18+00:00,#Modiji #darth tra baad #Rahul baba bhi tra start r di Ab Jo #Pr woh ha bat cahate the logo mai ab #Tland Mai batega #LoksabhaElection2019#ExitPoll2019 #faws,0,0,0,0.085,0.915,0.0,0.34,positive
13260,2019-05-21 02:06:05+00:00,B plea NaNarendra Modi sarr aa gai desh bik gaar pe aajaga#CwdarCr #INC RahulGandhi jindabad,1,1,0,0.0,1.0,0.0,0.0,neutral
13259,2019-05-21 02:01:44+00:00,rl Marx#thuramGod#Gandhi#Hindus #goodmorng,0,1,0,0.0,1.0,0.0,0.0,neutral
13258,2019-05-21 01:48:53+00:00,#rahulgandhi Questiong EVMs is li blaming mirror for your looks Grow up guys,0,4,0,0.0,0.789,0.211,-0.4939,negative
13257,2019-05-21 01:13:07+00:00,#exitpoll2019 #LokSabhaElections2019 #PragSinghThakur #RahulGandhi #RavishKumar #politics #Arvindjriwal #JanBaatExitPoll2019 #Growth #GaofThros #GDP #Employnt #iquality #LegendsOfmorrow,0,2,0,0.167,0.833,0.0,0.3818,positive
13256,2019-05-21 01:03:24+00:00,Exit Poll Sck Tension Bangk 20242029 50 #Tland urism #RahulGandhiBeingHumor thesndocr13jpgoswamidelhi tantra341 jpgoswamidelhi SmongSlls,3,2,0,0.0,0.85,0.15,-0.3182,negative
13255,2019-05-21 00:50:08+00:00,5 #RahulGandhi #RahulBadlegaIndia #tacareof#StrongRoom #ModiLies #BJP,1,8,0,0.0,1.0,0.0,0.0,neutral
13254,2019-05-21 00:31:34+00:00,Two days go #ssarr #ModiAgain #RahulGandhi #aap #MamataBarjee #thirdfront #Elections2019results #IndiaElections2019,0,1,0,0.0,1.0,0.0,0.0,neutral
13253,2019-05-21 00:07:22+00:00,Let #BJP or #Congress cos in power Still India will be the sa We are eing the shitty India which dia is swing us Real India is in your heart and taxes that we pay help the developnt #rendraModi or #RahulGandhi think before u do sothing,2,1,1,0.128,0.779,0.093,0.4404,positive
13252,2019-05-20 23:27:45+00:00,Aaga h hi#Viveberoi #rahul #ExitPoll2019,0,1,0,0.0,1.0,0.0,0.0,neutral
13251,2019-05-20 23:08:35+00:00,The day the power of love overrules the love of power the world will know peace Gandhi #Love #Power #Gandhi #Happiss #Peace,1,0,0,0.536,0.464,0.0,0.9666,positive
13250,2019-05-20 22:07:48+00:00,Win 2019 #Congress #BJP #ExitPoll2019 #Elections #Modi #RahulGandhi,1,0,0,0.352,0.648,0.0,0.5859,positive
13249,2019-05-20 21:03:48+00:00,23 EVM #RahulGandhi #congress,0,0,0,0.0,1.0,0.0,0.0,neutral
13248,2019-05-20 20:17:29+00:00,Mang s on #modi #RahulGandhi #YogiAditth #jriwal is a haha materialBt sharing a bollywood by an acr is a shaless actGrow up pplif u hvnt made or shared a insulting den nly comnt or abu #Viveberoi,0,3,0,0.189,0.737,0.074,0.6124,positive
13247,2019-05-20 20:06:50+00:00,We want Rahul gandi a true leader not a fa leader li Modi #ModiverAgain #RahulGandhi #RG19 #WithRGExitPoll,1,0,1,0.215,0.785,0.0,0.4767,positive
13246,2019-05-20 20:05:41+00:00,K iss desh i jo #Gandhi n #God k baare sahi sahi batai i Gandhi sahi batata i God K sach Gandhi Hinduon k sath partiality thi DrKumarVishwas pilMishraIND ravishndtv RajatSharmaLive,0,1,0,0.127,0.873,0.0,0.4939,positive
13245,2019-05-20 20:02:40+00:00,India elections 2019 predictions #Polls #India #Elections #Result #ElectionResults #Election2019 #BJP #Congress #Modi #Rahul #UnOfficial #23May,0,0,0,0.0,1.0,0.0,0.0,neutral
13244,2019-05-20 19:57:03+00:00,Suddenly theres no ws of #RahulGandhi He must be tired Repeating lies is a very hard work after all especially if youre low on IQ amp high on nuisance #mondaytughts #Elections2019#ExitPoll2019,0,0,0,0.0,0.685,0.315,-0.8737,negative
13243,2019-05-20 19:44:56+00:00,#RahulGandhi has cancelled his foreign visit,0,0,0,0.0,0.714,0.286,-0.25,negative
13242,2019-05-20 19:37:50+00:00,When is #RahulGandhi vacating HERALD U,0,0,0,0.0,1.0,0.0,0.0,neutral
13241,2019-05-20 19:35:34+00:00,congress must replace president PRIN GANDHI VADRA is the most suitable preside over congress her no looks li her DADI whereas #RahulGandhi looks li his,0,0,0,0.0,0.916,0.084,-0.296,negative
13240,2019-05-20 19:18:32+00:00,My prediction On exist poll Congress 185175Bjp 220230Others 130140CONGRESS WILL FORM THE GOVT WITH HELP OF OTHER REGIOL PARTYRAHUL GANDHI WILL BE our xt pm #Congress #RahulGandhi,0,0,0,0.117,0.883,0.0,0.5319,positive
13239,2019-05-20 18:57:31+00:00,Soo asd dayDoc saab akl daadh lvaa akl m jaati jibarson pehle Rahul Gandhi lva li thiasar aap dekh rahe #pappu #RahulNowLiability #RahulGandhi,1,3,0,0.0,1.0,0.0,0.0,neutral
13238,2019-05-20 18:48:25+00:00,Soo plea tell the human waste Cwdars on Twitter that supporting #RahulGandhi amp wanting e Congress in power doesnt ma o a Pasta India doesnt belong only own party and t w support other political parties dont aumatically beco Pasta,3,13,1,0.225,0.717,0.057,0.802,positive
13237,2019-05-20 18:42:49+00:00,Woah Did anyo notice INCIndia replace their display pic on #twitter from their #hand a p of #Gandhi Loong for so salvation,0,0,0,0.132,0.868,0.0,0.4939,positive
13236,2019-05-20 18:42:34+00:00,Requesting #RaGa #Congress sokshisinha VishalDadla Arvindjriwal AamAadmiParty tell us before 23rd about which constituencys #EVM wasnt worng properly#Elections #Election2019,0,0,0,0.0,1.0,0.0,0.0,neutral
13235,2019-05-20 18:42:02+00:00,vs #Gandhi #God,0,0,0,0.512,0.488,0.0,0.2732,positive
13234,2019-05-20 18:37:59+00:00,Watched #InduSarr E openg movie about the atrocities during the #Ergency declared by Hitlet #IndiraGandhi For all the screaming from roofps that Liberals do about saving the democracy the last thing they suld be doing is propping the tainted #Gandhi dysty,0,0,0,0.0,0.939,0.061,-0.3818,negative
13233,2019-05-20 18:35:03+00:00,#Akhileshdav #Mawati #RahulGandhi Ap politician anurodh Evm bahar Strong room i a achambhit rta pls ispe sangn le,0,0,0,0.223,0.777,0.0,0.5574,positive
13232,2019-05-20 18:25:48+00:00,# #RahulGandhi INCIndia BJP4India samajwadiparty Mawati davakhilesh ZeewsHindi ndtv myogiaditth NaNarendra Modi MamataOfficial Arvindjriwal,1,2,0,0.0,1.0,0.0,0.0,neutral
13231,2019-05-20 18:20:40+00:00,# # #EVM # # # # EVM BJP4India #RahulGandhi#Akhileshdav,0,0,0,0.0,1.0,0.0,0.0,neutral
13230,2019-05-20 18:08:06+00:00,20 evm #nKumar #swarabhasr #rendraModi #RahulGandhi #Arvindjriwal #Akhileshdav #MamtaBarjee,1,2,0,0.0,1.0,0.0,0.0,neutral
13229,2019-05-20 18:02:16+00:00,23 ##Rahulgandhiforpm#AbgaNY,0,0,0,0.0,1.0,0.0,0.0,neutral
13228,2019-05-20 18:02:09+00:00,#Arvindjriwal will be the xt Pri Mister of IndiaWhy Can I not attempt #RahulGandhi or #AtulKhatri obytwo art,0,2,1,0.0,1.0,0.0,0.0,neutral
13227,2019-05-20 17:41:23+00:00,#prediction 295 10 345 12 50 10 90 12 100 12#l #ind #loksabha19 #inc #upa #bjp #nda,0,3,0,0.0,1.0,0.0,0.0,neutral
13226,2019-05-20 17:40:37+00:00,#Rahul Gandhi demands recounting of #ExitPoll INCIndia rahilla BJP4India #Breangws,0,0,0,0.0,1.0,0.0,0.0,neutral
13225,2019-05-20 17:39:02+00:00,Ab shad izzat bachay li ab #Rahul khud isteefa dey #Congress li kuchh darwazey kl deNgey,0,0,0,0.0,1.0,0.0,0.0,neutral
13224,2019-05-20 17:38:47+00:00,2002 #MamtaBarjee #RahulGandhi #abhisarsharmadalla,1,4,0,0.0,1.0,0.0,0.0,neutral
13223,2019-05-20 17:36:49+00:00,#WithRGExitPoll#Mawati#MamtaBarjee #Rahul Gandhi #Tejashwidav #Akhileshdav #sharadpawar Very humble request all of ndly give instruction yours rrta pls mor strong room for 3 days,1,0,0,0.18,0.82,0.0,0.5574,positive
13222,2019-05-20 17:26:53+00:00,ss critici #Viveberoi but dont overreact and specially #Salmankhan fans tab tum ha ga the tumhare so called bjaan rapped won j feel hua thadoglo #pappupoops #viveberoi peeche lag kuch hi #Rahulgandhi,0,1,0,0.248,0.677,0.075,0.7998,positive
13221,2019-05-20 17:26:42+00:00,EVM Voice #RahulGandhi #LokSabhaElections2019 #EVMHacng,2,3,0,0.0,1.0,0.0,0.0,neutral
13220,2019-05-20 17:25:17+00:00,Vicry is always with Right people and once again India has proved that Modi is right person for developnt of tionV al r with Modi amp people w r not wit Modi get ud him or u r bad days wil start soonHar har modighar ghar modi#BJP #ApModiAaga #RahulGandhi,0,2,0,0.0,0.932,0.068,-0.5423,negative
13219,2019-05-20 17:21:36+00:00,#RahulGandhi #Daily talk Congress Plea change your President we ed a good opposition for 2024,0,0,0,0.172,0.828,0.0,0.4404,positive
13218,2019-05-20 17:12:36+00:00,They were so confident of NaNarendra Modi jis glorious Vicry amp their defeat that they nt Jyotiradit Scindia as incharge in between campaigng amp now #RahulGandhi himlf is away find Chullubhar Pa dive in on 23rd May with their Mahamilavati friends#ModiAaGa,0,6,0,0.169,0.771,0.061,0.7443,positive
13217,2019-05-20 17:06:48+00:00,Will #RahulGandhi lo in #Athi #RahulNowLiability,1,0,0,0.0,1.0,0.0,0.0,neutral
13216,2019-05-20 17:06:02+00:00,Advance congrats from a #Pasta #modiIf alive by2024 I want e #India a cularlerantequitable and shmiris living their free willOtherwi modi will be rembered as stupid ruler w policies disintegrated this beautiful country#ExitPoll2019 #INC #BJP #pti,0,2,0,0.313,0.617,0.07,0.8962,positive
13215,2019-05-20 17:04:43+00:00,In the elections NaNarendra Modi has covered 1lakh5tusand kms1842kms dailys our #Modiji 68 is better than #Raga 48#ModiAaGa #ModifiedHindustan #ModiAgain,0,4,0,0.132,0.868,0.0,0.4404,positive
13214,2019-05-20 17:02:30+00:00,stand on TUGHLAQ ROAD if you want a hug from #RahulGandhi,0,0,0,0.328,0.672,0.0,0.5267,positive
13213,2019-05-20 16:56:50+00:00,Icu operation 23 #MoForwIndia #beingtrueindian#loktantra #2019exitpollresults #trolled #inc #Zeews#rahulgandhibaklol,0,0,0,0.0,1.0,0.0,0.0,neutral
13212,2019-05-20 16:53:09+00:00,#Raga ABP # #,35,58,7,0.0,1.0,0.0,0.0,neutral
13211,2019-05-20 16:41:02+00:00,Few things ver get old Moral vicry coming of age and liday abroad #ExitPoll2019 #RahulNowLiability #RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
13210,2019-05-20 16:39:49+00:00,Congress eds huge introspectionwe ed democracy eds a strong opposition otherwi NOTA would b an appropriate option for youth#RahulGandhi #Democracy #PrinGandhi,0,2,1,0.228,0.772,0.0,0.6808,positive
13209,2019-05-20 16:38:03+00:00,All ws chanl in India are alyzing exit polls #IndiaElections2019 but no talng on w can all parties work gether for 1 tion cutting across ideology#rendraModi #RahulGandhi,0,0,0,0.111,0.748,0.142,0.0,neutral
13208,2019-05-20 16:35:08+00:00,#CwdarNaNarendra Modi #RahulGandhi #malth,0,1,0,0.0,1.0,0.0,0.0,neutral
13207,2019-05-20 16:34:07+00:00,#RahulGandhi w mych lie ur sha on u Ur did stri sharma aa,0,0,0,0.0,1.0,0.0,0.0,neutral
13206,2019-05-20 16:32:48+00:00,Most Bharat Rat won by a family is #GandhifamilyIf unfortutely RahulGandhi beco PM there will a increa in the award count his family but not the genui o w derves it#RahulNowLiability #Rahul,0,0,0,0.136,0.864,0.0,0.5764,positive
13205,2019-05-20 16:22:23+00:00,On 23rd eveng wVMs are tampered by BJP4India RahulGandhi in press et #RahulNowLiability #rahul,0,1,0,0.0,1.0,0.0,0.0,neutral
13204,2019-05-20 16:17:54+00:00,Difference between positive and gative polls slogan #MainBhiCwdaar was positive #CwdarCrn was gative Both BJP4India and INCIndia concentrated on brand #Modi Why wasnt #RahulGandhi promoted I have ver en so weak opposition before,0,1,1,0.17,0.686,0.144,0.2793,positive
13203,2019-05-20 16:15:26+00:00,Congress lost election Rahul Gandhi got rejected across India People of #wad I just feel sorry for you #Elections2019 #RahulNowLiability #RahulGandhi,0,0,0,0.0,0.723,0.277,-0.7096,negative
13202,2019-05-20 16:09:37+00:00,On 23rd May #RaGa will say EVM Hack HuaIndia will say #HuaHua#ModiAaGa,0,1,0,0.0,1.0,0.0,0.0,neutral
13201,2019-05-20 16:05:02+00:00,In my view #hru #Gandhi #Dysty is now a rious liability for #Congress party if congress doesnt get rid of #dysties and let talented common young worrs ta the reins of the party #congess will die and I will be very happy #RahulNowLiability #LokSabhaElections2019,0,1,0,0.225,0.674,0.101,0.7902,positive
13200,2019-05-20 16:04:09+00:00,#Bihar #Gujarat #UttarPradesh mujhe intezaar #Bengal results #EXITPolls2019 #LokSabhaElections2019 #ModiAaGa #PMrendraModi #RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
13199,2019-05-20 16:03:53+00:00,# Plea focus on that bcz they have positive pe with u so they elected u in Vidhan Sabha 2018#RahulGandhi,0,1,0,0.159,0.841,0.0,0.5574,positive
13198,2019-05-20 15:55:51+00:00,#Rahulgandhi introspection is very important U loo becau of ur sposperson li shant Verma Ask them shut amp ur sposperson shud answer d question rather asng questions as an answer We ed a good opposition #shantverma will let u down vry badly amp earn bad will,0,0,0,0.093,0.784,0.123,-0.3832,negative
13197,2019-05-20 15:49:39+00:00,#RahulGandhi #Akhileshdav #mawati #Mo #YogiAditth #rendraModi #AmitShah #piyushgol,0,0,0,0.0,1.0,0.0,0.0,neutral
13196,2019-05-20 15:47:38+00:00,RT #RahulGandhi#ModiAaGa #CongressMuktBharat #ExitPoll2019,0,1,1,0.0,1.0,0.0,0.0,neutral
13195,2019-05-20 15:44:13+00:00,Rahul le doobe Sam Pitroda mal th Ma Shanr Iyr vjot Singh Siddhu Shatrughn Sinha Pawan Khera Randeep Surjewala amp Rahul Gandhi himlf#rahulgandhi #BJP #Congress #AajTaxixitPoll,0,0,0,0.0,1.0,0.0,0.0,neutral
13194,2019-05-20 15:42:47+00:00,India must introspect deeply on 1 Whats the credentials of #RahulGandhi aspire be PM of 135 crowd people or even the Party President 2 What is the work do by #PrinVadra beco Geral cretary of the oldest and longest ruling party,1,6,2,0.122,0.878,0.0,0.6597,positive
13193,2019-05-20 15:34:47+00:00,Big party sting dinr for alliance partrs #Indialections2019 #bjp #inc #LokSabha2019 #EXITPolls2019,0,0,0,0.197,0.803,0.0,0.4019,positive
13192,2019-05-20 15:34:20+00:00,Can anyo can said where is #RahulGandhiIn LondonSwamy39smritiirapilMishraINDTajinderBaggaamitmalviDrKumarVishwasf544981d051e4c5iammanojgoenRailSamacharMrsGandhiimcaant majorgavariSinghApurvamssirsadhanuvisGavAgrawaal,0,2,0,0.0,1.0,0.0,0.0,neutral
13191,2019-05-20 15:33:36+00:00,Breang ws #Rahul Gandi demands #recounting of #ExitPolls DrGPradhan JhaGunjesh,0,0,0,0.0,1.0,0.0,0.0,neutral
13190,2019-05-20 15:32:01+00:00,#darth #rtanSabha #LJD #LoktantrikJataDal #rendraModi #Sharaddav Sharad dav questiong ditation is li #RahulGandhi questiong mathematics Early morng urs of childod which were spent milng buffaloes refraid him from knowing ditation amp its befits,0,0,0,0.0,1.0,0.0,0.0,neutral
13189,2019-05-20 15:31:04+00:00,pl grow mangoes in ATHI #RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
13188,2019-05-20 15:28:41+00:00,EVM ans EVER VICRIOUS MODI So there is nothing check The answer lies in the question itlf NaNarendra Modi BJP4India Swamy39 SushmaSwaraj #AmitShah #ApModiAaga #AagaModiHi #ElectionsWithws18 #ExitPoll2019 #AbBaar300Paar #RahulGandhi #RepublicExitPoll,0,0,0,0.0,0.912,0.088,-0.4215,negative
13187,2019-05-20 15:21:10+00:00,Dear Govt Plea ma so strict laws for population li chi did o child policy Till the ti fertility rate doesnt decrea This may help our economy grow efficiently #economy #populationcrisis #rendraModi #RahulGandhi #Governnt #BJP,0,3,0,0.2,0.8,0.0,0.7906,positive
13186,2019-05-20 15:05:16+00:00,#RahulGandhi #Congress #Electionsresults2019 #ModiAaGa,0,1,1,0.0,1.0,0.0,0.0,neutral
13185,2019-05-20 14:59:24+00:00,Sha on #RahulGandhi and #Congress for lying on #SurgicalStri A bigger sha on Soas soge the spiless exPM Dr Manmohan Singh w regurgitated the sa and lied brazenly He was a black spot on the PMs post and on Indias leadership Disgusting,0,0,0,0.0,0.806,0.194,-0.8555,negative
13184,2019-05-20 14:59:08+00:00,Suld RahulGandhi quit as Congress INCIndia president if party cant reach three figures#RahulNowLiability #RahulGandhi #rahul,0,0,0,0.161,0.775,0.064,0.3871,positive
13183,2019-05-20 14:57:37+00:00,If NaNarendra Modi becos PMOIndia again it can be very well said #God wins and #Gandhi los Thats the real pic of India the world thehindu pringandhi Pritishndy Yogendradav nramind,1,5,1,0.239,0.761,0.0,0.8155,positive
13182,2019-05-20 14:52:25+00:00,Thanks for following We invite you check out our uque sports watches and gifts desigd from hisric ga ticts raehanbobby #tedx #inc #spear #tworng #branding #autr #writer #spears #influencers #influencer,0,1,0,0.138,0.862,0.0,0.5423,positive
13181,2019-05-20 14:47:45+00:00,#RahulGandhi is praying for rain on the 23rd May so that the Election results will be decided by Duckworth Lewis td,0,1,0,0.111,0.889,0.0,0.3612,positive
13180,2019-05-20 14:33:37+00:00,Not sure about other States #ExitPoll2019 but bjp winng 3638 in bihar is laughableand winng 50 in UP o # #ApModiAaga #RahulGandhi,0,0,0,0.0,0.934,0.066,-0.1232,negative
13179,2019-05-20 14:33:01+00:00,Batao Chamc K Hal ha #ExitPoll2019 Dekh baadComnt Jaroor re or retweet bhee ta jda Chamc Tak pahuchay#AgaModiHi #ws24daysChak #AbBaar300Paar #rendraModi #LokSabhaElections2019 #RepublicExitPoll #RahulGandhi #BJP,6,20,1,0.091,0.909,0.0,0.34,positive
13178,2019-05-20 14:24:43+00:00,Congressman dont loo heartif NDA is getting oportuty rule play active and effective role of opposition party Continue rving people You will be back glory UPS downs are part of life #RahulGandhi #inc,0,4,0,0.34,0.66,0.0,0.9246,positive
13177,2019-05-20 14:23:26+00:00,##BJP #congresscandidate #AAP #rendraModi #RahulGandhi,0,0,1,0.0,1.0,0.0,0.0,neutral
13176,2019-05-20 13:45:24+00:00,#RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
13175,2019-05-20 13:41:23+00:00,This election outshi #RahulGandhi the way which ver turns PMOIt was now or ver li ga for grandsons BrotherSister duo of #FerozGhandy,0,0,0,0.0,1.0,0.0,0.0,neutral
13174,2019-05-20 13:34:31+00:00,Tland urism #RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
13173,2019-05-20 13:24:22+00:00,#Gandhi ws ither tiolist nor Dmocrtic nor A man of principlesHe dictatd d power dat be wid his whims amp fancies Apart 4m being highly biad twrds Muslims amp Pastan he had A n of hatred twrds Hindus I wondr w dare he ws called RashtraPita or Mahatma #God,17,49,4,0.039,0.882,0.079,-0.4767,negative
13172,2019-05-20 13:12:09+00:00,BREANG WS AMITABH BACHHAN is the best acr not #RahulGandhi,0,0,0,0.318,0.682,0.0,0.6369,positive
